rating,reviews,sentiment,country,company
1,worst expedition please close,Negative,ID,NinjaVan
1,moon repaired,Neutral,ID,NinjaVan
1,lazada use ninja shipping ive changed package several time better kamren replaced still worth using even though far price pant sent ...,Positive,ID,NinjaVan
1,ninja courier time cod trustworthy thief show west jakarta area bonjeruk call courier immediately returned good returned want thief ...,Neutral,ID,NinjaVan
1,worst expedia ever im going use disappointed ...,Negative,ID,NinjaVan
1,slow delivery,Neutral,ID,NinjaVan
1,tried call c waiting long time one pick bad delivery service always wrong pickup month running always wrong reprimanded start ...,Negative,ID,NinjaVan
1,okay worst expedition regular package estimated,Negative,ID,NinjaVan
1,slow delivery,Neutral,ID,NinjaVan
1,long time playing package status yet afternoon afternoon problem afternoon yet high school ...,Negative,ID,NinjaVan
1,super duper took long time use delivery great doesnt match name ninjja xpress ...,Positive,ID,NinjaVan
1,sent good hasnt arrived already month ...,Positive,ID,NinjaVan
3,im little disappointed delivery really slow,Negative,ID,NinjaVan
1,today received package clothes turned hurtful felt cheated seller wasnt wanted didnt order online anymore ...,Negative,ID,NinjaVan
1,every ninja brings package take long know ninja brought package id rather shop online ...,Neutral,ID,NinjaVan
1,expedition take long time term delivery hopefully change ...,Positive,ID,NinjaVan
5,ninja express head office yesyou cant senddrop item ...,Neutral,ID,NinjaVan
1,hope lazada considering cooperation ninja van id lemooootttt ...,Positive,ID,NinjaVan
2,package number come hasnt arrived day ...,Positive,ID,NinjaVan
1,pakettt stuck jakarta week package sent destination wheres courter ...,Negative,ID,NinjaVan
1,reading people comment 2 hope package safe destination ...,Positive,ID,NinjaVan
1,package lost recommended,Negative,ID,NinjaVan
1,disappointing package supposed sent kediri instead taken north maluku good didnt arrive ...,Negative,ID,NinjaVan
1,worst shipping service,Negative,ID,NinjaVan
1,super slow shipping town feel like country ...,Positive,ID,NinjaVan
1,great ninja express pickup courier wa number nagged nagged difficulty picking good house narrow alley really great attitude ...,Positive,ID,NinjaVan
5,satisfied using,Positive,ID,NinjaVan
1,name ninja xpres delivery really slow courier walk ...,Neutral,ID,NinjaVan
1,first time used ninja really disappointed wouldnt use another delivery service longest one week jakarta ...,Negative,ID,NinjaVan
1,ugly promise food package day almost week package hasnt arrived food expired ...,Negative,ID,NinjaVan
1,worst expedition day amp arrive even though fellow bekasi day bekasi bekasi didnt arrive walking crawling c also disrespectful ...,Negative,ID,NinjaVan
1,almost week know package still hasnt arrived ive used courier time still slow already change name snail xpres ...,Neutral,ID,NinjaVan
1,sent using ninja day lom came pdhl see status way ...,Neutral,ID,NinjaVan
1,courier service package still city reseller week better disband change name leech ...,Positive,ID,NinjaVan
1,lelet always reschedule courier always reason night delivery ...,Neutral,ID,NinjaVan
1,real badly slow ninja nearly week stuff ...,Negative,ID,NinjaVan
1,faster response please chat bacod chat hour response email hour response ...,Positive,ID,NinjaVan
1,message week arrived im rushing admin ...,Neutral,ID,NinjaVan
1,lamaaaaaaaaw,Neutral,ID,NinjaVan
1,longest shipping expedition arrive ninja name ninja delivery process like snail ...,Positive,ID,NinjaVan
1,name express ninja changed snail ninja delivery took long unclear,Negative,ID,NinjaVan
1,im embarrassed name slogan say ninja rich snail foot courier carrying delivery sack want hurry ...,Positive,ID,NinjaVan
1,dont know dont understand sending service email got definite answer ...,Positive,ID,NinjaVan
1,courier polite sending package middle night shouting scream bad new experience like many delivery ...,Negative,ID,NinjaVan
1,bad expedition slowest clear usual ninja exprees package day use ninja express take week dont use ninja expret old friend ...,Positive,ID,NinjaVan
1,would expedition ga professional,Neutral,ID,NinjaVan
1,package sent jakarta east java went banda aceh almost week silent sent right address even though every day c certainty ...,Positive,ID,NinjaVan
1,wow bad package took really long time stop moving want use work sad,Negative,ID,NinjaVan
4,actually want give star normal package fast sample q package arrived today week hasnt arrived yet ...,Positive,ID,NinjaVan
1,seller ecommerce disadvantaged courier request pickup always delayed day picked drop point far away useless courier service ...,Negative,ID,NinjaVan
5,ok,Positive,ID,NinjaVan
5,cool time according order schedule,Positive,ID,NinjaVan
1,worth long delivery like jne jt tiki lex sicepat ...,Positive,ID,NinjaVan
1,good arrived please provide info ninja express balikpapan package take long arrive even though already balikpapan parcel sent checked ...,Positive,ID,NinjaVan
4,live,Neutral,ID,NinjaVan
1,delivery take long beyond estimation,Neutral,ID,NinjaVan
1,ive waiting day asked come tomorrow ehh didnt even come please fix ...,Negative,ID,NinjaVan
1,disappointed amp order item time return item notification lazada ...,Negative,ID,NinjaVan
2,g really good got report sister brother courier polite harsh word spoken phone asking cooperation personally problem better speak politely ...,Positive,ID,NinjaVan
1,old package arrive,Neutral,ID,NinjaVan
1,q package please,Positive,ID,NinjaVan
1,first time bought lazada got delivery service scheduled date receipt yesterday notification first delivery attempt failed im waiting today ...,Negative,ID,NinjaVan
1,shipment sent day suddenly canceled unilaterally ninja ...,Neutral,ID,NinjaVan
1,buy couple dish clothes wear photo childrens birthday event afternoon processed send current date status still delivered address address ...,Neutral,ID,NinjaVan
1,first time send cod packet good received customer money paid package ninja application returned sender money hand ...,Positive,ID,NinjaVan
1,dizziness dont wait good lazada,Negative,ID,NinjaVan
1,crazy like long time online shopping enthusiast decrease plus shopee cant choose jsa expedition eh one get ninja give wait delivery period ...,Positive,ID,NinjaVan
1,old process bhkan pket left warehouse day ...,Neutral,ID,NinjaVan
3,also company engaged shipping service ...,Positive,ID,NinjaVan
1,slow ninja us express,Neutral,ID,NinjaVan
5,first good impression buy package bad price also cheap exo lightstick bought arrived safely,Positive,ID,NinjaVan
1,shoope delivery service cant choose right ordered yesterday got ninja xpress swear many people keep sending take long time safe ...,Positive,ID,NinjaVan
1,si fellow jakarta havent arrived b tlng checked period losing another expedition day arrived jakarta disappointed kapok next time better use another ...,Negative,ID,NinjaVan
3,hopefully better shipping service ive received package thank ...,Positive,ID,NinjaVan
1,crazy package week hasnt arrived week ago receipt updated seller meanwhile shipment delivered day maximal city know whats ...,Negative,ID,NinjaVan
4,good,Positive,ID,NinjaVan
1,longest expedition process delivery one hub another take one day even though one city mention sorting process warehouse take long time almost ...,Neutral,ID,NinjaVan
1,package havent arrived stuck even though estimate received already still hasnt moved arriving bogor south jakarta ...,Positive,ID,NinjaVan
2,took long time send process took long warehouse transit package regular delivery arrived point ...,Neutral,ID,NinjaVan
1,anyone courier phone number name denis subrata package still hasnt arrived ...,Positive,ID,NinjaVan
1,stay sorted package expedition bad ...,Negative,ID,NinjaVan
1,yailaaahh pantesan know read review first use service think fast safe others turned amsyong late beyond estimated time ...,Positive,ID,NinjaVan
1,first time using expedition immediately disappointed courier train courier polite come customer dont still thank ...,Negative,ID,NinjaVan
5,great expedition recommended anyway ...,Positive,ID,NinjaVan
2,delivery really slow please improve service little bit faster ...,Positive,ID,NinjaVan
1,slow arrived house samarinda far yet usually day package wanted week netting jakarta ...,Neutral,ID,NinjaVan
1,package thursday going sent destination monday hasnt arrived yet courier turn already tomorrow wa courier ...,Neutral,ID,NinjaVan
5,ok nice,Positive,ID,NinjaVan
1,bro package package really late got email supposed arrive yesterday instead failed send xpress trade hadehhh gimna si ...,Negative,ID,NinjaVan
1,really bad seller want send express ninja like doesnt price one want send go front milkman courier place always ...,Negative,ID,NinjaVan
1,delivery process surabayasemarang long another expedition take least day want day ...,Positive,ID,NinjaVan
1,ninja express took long time ship march really bad order old stuff arrives ...,Negative,ID,NinjaVan
1,day package cakung latest update ...,Neutral,ID,NinjaVan
1,pickup request taken said wrong address confirm amp ...,Negative,ID,NinjaVan
1,courier songong naive teach manner fire courier like ...,Negative,ID,NinjaVan
1,please send important package since day ago didnt arrive today march suddenly package canceled without clarity followup also satisfactory answer please ...,Positive,ID,NinjaVan
1,ninja expedition service le professional area juwana pati central java take package count first immediately take away like confused send seed counting ...,Positive,ID,NinjaVan
1,long delivery take,Neutral,ID,NinjaVan
1,name xpres woi day gua package gk padahal mesan surabaya malang doang day still paseruan want use make emotional people background siput intention ...,Positive,ID,NinjaVan
1,long pickup long delivery astagfirullah lot patience x first time using ninja thats sh p system doesnt expedition option trnyta sent ...,Neutral,ID,NinjaVan
2,wheres package lazada stray woyy notification package already sent home kmren today package still hasnt reported soooooo new ...,Neutral,ID,NinjaVan
1,really ugly notification sent item hasnt arrived yet evening ...,Negative,ID,NinjaVan
1,online purchase picked time purchase yesterday morning shop submitted picku yesterday afternoon hasnt update yet dont pick ...,Neutral,ID,NinjaVan
5,fast delivery,Neutral,ID,NinjaVan
1,returned good never return seller please pay attention ninja courier honest ever signed like one example lot lost item sent back ...,Positive,ID,NinjaVan
1,old package delivery,Neutral,ID,NinjaVan
1,far estimated delivery super duper slow,Positive,ID,NinjaVan
1,delivery response slow better use fast ...,Positive,ID,NinjaVan
3,excellent,Positive,ID,NinjaVan
1,service bad used ninja service package status information failed notifying lazada japri said wasnt enough time would resend didnt work ...,Negative,ID,NinjaVan
1,rating give rating package day clarity whatsoever terrible ...,Negative,ID,NinjaVan
1,bad expedition first order lazada finished content exchanged finally ninja replaced money ...,Negative,ID,NinjaVan
1,tried using ninja express package received day successfully picked pdlhl city jakarta name good express express service ...,Positive,ID,NinjaVan
1,bad old service like expedition outside city one day city really long ...,Negative,ID,NinjaVan
1,week sending good service tracked said package missing come ...,Positive,ID,NinjaVan
1,bad service lack information solution late delivery,Negative,ID,NinjaVan
5,ninja express service good poris al shop indonesia continues use ninja express ok ...,Positive,ID,NinjaVan
1,long time send,Neutral,ID,NinjaVan
1,longest original shipping expedition disappointed badly ...,Negative,ID,NinjaVan
1,waste delivery service return package lazada sobek restrayed say lost liability main send ...,Negative,ID,NinjaVan
1,late delivery order thank,Positive,ID,NinjaVan
1,bad service businessman constrained ninja express ...,Negative,ID,NinjaVan
1,period day picked day day running day unclear besides mother bought free stuff time asked ...,Positive,ID,NinjaVan
1,open oclock said waiting midday package still hasnt sent customer keep asking good arrived ninja express know use fast ...,Positive,ID,NinjaVan
1,poor courier service poor tracking system recommended,Negative,ID,NinjaVan
1,day package reached intention send package ...,Positive,ID,NinjaVan
1,never mind cod transfer return still pay ...,Negative,ID,NinjaVan
1,yesterday status package delivered recipient address today status confirmation whatsoever courier also delivered gtw ...,Neutral,ID,NinjaVan
1,already week hasnt arrived payment ninja experss arrives eh come expensive paying alfamart eh disappointed sour taik cat flew nowhere ...,Negative,ID,NinjaVan
1,please courier send confirmation package first recipient recipient number written dont play long give ...,Positive,ID,NinjaVan
1,package arrived bought tokopedia regular xpress ninja courier jacket hasnt arrived yet please please already paid via alfamart yesterday ...,Positive,ID,NinjaVan
5,fast ninja express central java lampung day ...,Neutral,ID,NinjaVan
1,kura kura expedition better trade fried food ...,Positive,ID,NinjaVan
5,ninj good,Positive,ID,NinjaVan
1,bad ninja service please choose looking courteous courier know tired tired help u customer package taken ...,Negative,ID,NinjaVan
1,doesnt match advertisement day good havent arrived ...,Positive,ID,NinjaVan
1,worse package jan feb didnt arrive bad bad really bad ...,Negative,ID,NinjaVan
4,mistic coffee,Neutral,ID,NinjaVan
1,longest expedition service highly recommended using ninja express thousand package dream one package arrived century wow im sorry ...,Positive,ID,NinjaVan
1,disappointed pickup usually take day picked day still waiting instead going forward going backwards ...,Negative,ID,NinjaVan
1,please c please give correct information long know ask mean serious dont answer losing time better money found time cant go back ...,Positive,ID,NinjaVan
5,excellent,Positive,ID,NinjaVan
2,may know sh cakung,Neutral,ID,NinjaVan
1,ninja exprss bad package didnt arrive package asked lost ...,Negative,ID,NinjaVan
5,thank ninja always care item shoop,Positive,ID,NinjaVan
1,always delayed pick,Negative,ID,NinjaVan
3,several time using ninja take long time deliver bandung jakarta take day ...,Neutral,ID,NinjaVan
1,deliver good january tangerang day later still ninja express warehouse dont know asking c say warehouse cant confirm warehouse give delivery estimate fix ...,Positive,ID,NinjaVan
1,clearly fake rating ordered package using ninja tangerang jakarta estimate day ...,Negative,ID,NinjaVan
1,may ask clarity package status received even though havent got package yet asked security wasnt even next security item taken courier good ...,Positive,ID,NinjaVan
1,expedition feature call center slow clear delivery hasnt arrived even though jakarta depok outside jabodetabrk could ...,Positive,ID,NinjaVan
2,inversely proportional name better change title ...,Positive,ID,NinjaVan
1,expedition service worst super severe sorry say ...,Negative,ID,NinjaVan
2,think teraja already worst term delivery turn competitor day package hasnt arrived even though cipanas cianjur dont know ...,Negative,ID,NinjaVan
1,rating good star average really love star complaint delivery long hahaha already crushed emang pake service ninja xpress unbelievable ...,Positive,ID,NinjaVan
1,longest expeditionary service pdhal send together one j problem bring lot good courier also bring lot stuff anyway give jt ...,Positive,ID,NinjaVan
1,shame use express ninja according name day using ninja day hasnt arrived yet rating bad ninja good im sorry ...,Negative,ID,NinjaVan
1,worse come package didnt arrive didnt move using service arrived using severe express ninja service change name slow ninja ...,Negative,ID,NinjaVan
1,bad service estimated max day delivery actually day clarity ...,Negative,ID,NinjaVan
1,really bad problem delivery period cirebon bekasi day arrived ...,Negative,ID,NinjaVan
1,sending package december december package clear complaint c answered reason package lost ...,Negative,ID,NinjaVan
1,disappointed,Negative,ID,NinjaVan
1,dont wont use ninja xpress service sender pickup service take longer day even though followed many time delivery customer also ...,Neutral,ID,NinjaVan
1,change last name doesnt match ad xpress kempessss much suitable package shopee sent day update automatically canceled reason ...,Neutral,ID,NinjaVan
1,slow slowest sorting day ...,Neutral,ID,NinjaVan
1,really disappointed didnt match time specified courier also unclear want queued soon possible package arrived ...,Negative,ID,NinjaVan
4,cool,Positive,ID,NinjaVan
2,delivery long tracking clear location turn package sent today evening doesnt arrive either even though use tomorrow morning please ...,Positive,ID,NinjaVan
1,package sent long time sent tracking status package sent recipient address day sent reason enough ...,Neutral,ID,NinjaVan
1,item clear arrived thats package updated clear like another expedition quick provide update disappointed ninja express hopefully ...,Positive,ID,NinjaVan
1,ninja express slow deliver seler pick good jakarta cmn bandar lampung still jakarta sorry use ninja express disappointedaaaaaaaaa ...,Positive,ID,NinjaVan
2,delivery slow especially order cirebon pemalang take long time ...,Neutral,ID,NinjaVan
1,every time order online courier service using ninja definitely never arrive even though location interior ...,Positive,ID,NinjaVan
1,disappointing expedition customer waited order arrive two week asked telegram bot turned package damaged news ...,Negative,ID,NinjaVan
1,nina delivery took long time without breaking,Neutral,ID,NinjaVan
1,star star sent package jakarta say item lost week since ordering also news ninja express ga professional ga recommendation poor green ...,Negative,ID,NinjaVan
1,disappointed many time delivery expedition really long even though sent seller monday bandung friday afternoon courier telephoned asking address ...,Negative,ID,NinjaVan
1,wow im really sorry used xpress ninja courier sale shop didnt pick pickup day even though job dishopee seller disappointed service day ...,Neutral,ID,NinjaVan
5,place work looking lawful sustenance blessing ...,Positive,ID,NinjaVan
1,umpteenth time disappointed xpress ninja package always take long time pick ask pickup thursday hasnt picked yet tlp c already ad dont change ...,Negative,ID,NinjaVan
1,hey package wednesday still going tomorrow package didnt come time making ninja disappointed ...,Negative,ID,NinjaVan
5,may contact ninja kupang area package hasnt delivered ...,Neutral,ID,NinjaVan
1,disappointed delivery notification delivery failed like sent ...,Negative,ID,NinjaVan
1,package hasnt arrived im sorry used service long time couldnt move fast ...,Positive,ID,NinjaVan
1,woyy item bogor jambi didnt arrive confirmed word damaged asked item didnt want see wasnt broken thats bad total million ...,Positive,ID,NinjaVan
1,come package day ago didnt update huh said transit transit took long time pdhl used use ninja express hopefully im afraid wont come ...,Positive,ID,NinjaVan
2,unfortunately chose expedition chose expedition working day olshop urgent need expedition day afternoon good ...,Positive,ID,NinjaVan
4,karana easy find best route,Positive,ID,NinjaVan
1,original recommend delivery complete udah address clear activity phone number still jakarta area sampesampe good get description good returned sender ...,Positive,ID,NinjaVan
1,recommended file submission march approximately receipt lost nothing received vendor ...,Negative,ID,NinjaVan
2,first time used express ninja really disappointed fail send didnt want use express ninja anymore really disappointed ...,Negative,ID,NinjaVan
1,duh dont really use ninja every time courier pickup always good ask next day really strange talking impolite right selling customer marketplace dont ...,Negative,ID,NinjaVan
1,come package doesnt move please inform pket,Negative,ID,NinjaVan
1,please fire courier im polite impolite even though told wait minute ran away didnt say anything malay said destitute didnt want change ...,Negative,ID,NinjaVan
1,good morning package transit day go day latest update please dont work ...,Positive,ID,NinjaVan
1,disappointed time buy package shipping via mail ninja prnding severe ...,Negative,ID,NinjaVan
5,servant speed like ninja style dont take ninja stance like disappear yach one disappears doesnt know news hehehe ninja express mwanteeeeeeppppp ...,Positive,ID,NinjaVan
5,want ask ninja express open vacancy courier thank ...,Positive,ID,NinjaVan
1,sir maam please want open expedition first review work plan dont careless period sending package really old receipt checked update employee ...,Positive,ID,NinjaVan
1,bad cooperation month commission doesnt pay disappointed reason computer broken blah blah please urus responsibility ninja mitra asih bekasi utara branch ...,Negative,ID,NinjaVan
2,used ninja xpress service twice delivery always late station always sent destination day actually intention make service company ...,Neutral,ID,NinjaVan
1,admin social medium division especially instagram doesnt like response even though response like delivery service c admin took care complaint email ...,Positive,ID,NinjaVan
1,payakumbuh area ninja express courier really outrageous parcel parent handed recipient reported package delivered finished ...,Negative,ID,NinjaVan
1,service east tanjung jabung district bad please fix bos ...,Negative,ID,NinjaVan
4,thanks c,Positive,ID,NinjaVan
1,unprofessional expedition better close,Negative,ID,NinjaVan
1,slow delivery already many c chat told patient ...,Neutral,ID,NinjaVan
1,youre cool day since process working good didnt arrive recipient even calling call center sending email solution thank learning patient ...,Positive,ID,NinjaVan
1,dog oath going round round package karawang bekasi week strange thing package go round round start giver know package invited ...,Positive,ID,NinjaVan
1,hadee good confirmed received ninja day sent either second time like ridiculous swear work system awesome whether ...,Positive,ID,NinjaVan
5,komen,Neutral,ID,NinjaVan
1,package moved day even though south tangerang ...,Neutral,ID,NinjaVan
2,rating really strange many give star rating still ...,Negative,ID,NinjaVan
1,day good shopee taken impression want come messed ...,Positive,ID,NinjaVan
1,ninjaxpres service bad rts sprite item drunk whole really trustworthy ...,Negative,ID,NinjaVan
1,many new expedition time disappointed package picked according schedule took directly partner turned took long time pick huftt ...,Negative,ID,NinjaVan
1,august september package arrived information still sent allah name ninja xpress ...,Neutral,ID,NinjaVan
1,bad pickup service morning tonight package picked courier continue ...,Negative,ID,NinjaVan
1,slow delivery wait next year new item arrive name express service remains stone age ...,Neutral,ID,NinjaVan
1,long pickup long delivery courier gave fake report pick operating hour pm pick day disappointed ...,Negative,ID,NinjaVan
5,fast delivery,Neutral,ID,NinjaVan
1,disappointing expecting ninja service fast turned far expected disappointing fact package took long time arrive even ninja service ...,Negative,ID,NinjaVan
1,disappointed using ninja always bad experience past lost package didnt arrive c also cooperative ...,Negative,ID,NinjaVan
1,really bad ordered shopee using ninja first tried uh jakarta day order hasnt picked yet like sending papua website clear ...,Negative,ID,NinjaVan
1,worst service compared courier,Negative,ID,NinjaVan
5,online merchant buyer satisfied ninja van service pickup barring home always fast good picked day pickup request regular delivery good ...,Positive,ID,NinjaVan
1,bad service ninja harm seller customer time case ninja introductory person ninja work professionally customer package delivered recipient address ...,Negative,ID,NinjaVan
1,day havent arrived really disappointed package didnt move ...,Positive,ID,NinjaVan
1,item didnt arrive customer service called dozen time answered,Neutral,ID,NinjaVan
1,package conveniently lost phone c lumping horse meter premium rate wow company ...,Positive,ID,NinjaVan
1,good needed kmren reason continue ...,Positive,ID,NinjaVan
1,delivery always late never late never time cant work professionally dont open company ...,Neutral,ID,NinjaVan
1,disappointing use name ninja xpress use name ninja conch suitable slow take time ask forgiveness suitable olshop like ...,Positive,ID,NinjaVan
1,delivery really bad many item missing disband ninja ...,Negative,ID,NinjaVan
1,longest expedition,Neutral,ID,NinjaVan
1,super slow,Positive,ID,NinjaVan
1,irresponsible kuruirnya old package coming courier rude ...,Negative,ID,NinjaVan
1,thank ninja swear wont using courier service give good dont arrive ...,Positive,ID,NinjaVan
1,really call c said told wait day even though waiting item day asking warehouse number allowed allowed pick item warehouse ...,Positive,ID,NinjaVan
1,package date calling csnya result anymore ...,Neutral,ID,NinjaVan
1,severe package sent beyond shipping estimate ...,Negative,ID,NinjaVan
1,bangeeettt slow delivery,Neutral,ID,NinjaVan
1,please activate c development partner difficult complaint cost asking package didnt arrive sincerely beg cooperate ...,Negative,ID,NinjaVan
1,last year using ninja express buy red onion bekasi bekasi eeeh package strayed north jakarta complaint etc finally arrived day later dont think onion one ...,Negative,ID,NinjaVan
1,disappointed ninja express especially handsome dalem tebet jaksel period expensive day fact good sent half past night obviously come home ...,Positive,ID,NinjaVan
1,ive sent time ninja package always returned seller courier doesnt intend send package ...,Neutral,ID,NinjaVan
1,really bad shopping online using courier feel like shopping abroad even shopping abroad long using xpress ninja ...,Negative,ID,NinjaVan
2,time using ninja xpress really slow doesnt match name ...,Neutral,ID,NinjaVan
1,long oath annoying ordered yesterday doesnt arrive ...,Negative,ID,NinjaVan
1,slow delivery,Neutral,ID,NinjaVan
1,delivery slow never time even though package picked always use ninja delivery always estimated time extra time also day ...,Neutral,ID,NinjaVan
1,disappointed package arrived day call center show music ...,Negative,ID,NinjaVan
1,kapoooooooook sama ninja,Neutral,ID,NinjaVan
1,confirmation item pending call center difficult contact music appears really disappointing sorry using expedition needed good yesterday doesnt ...,Negative,ID,NinjaVan
1,week good arrived destination address response also bad repeatedly contacted response ...,Negative,ID,NinjaVan
1,please speed delivery good sorry long wait ...,Positive,ID,NinjaVan
1,false expedition transaction saturday morning pickup good seller let see response must like sorry si please call blablabla time already ...,Positive,ID,NinjaVan
1,package sent dated july estimation received dated july pa july arrived ga package check cek latest news still transit jakarta pa new email dial bale ternal damage package ga ...,Negative,ID,NinjaVan
1,wow dont intend expedition dont need open service order jakarta area good estimated week already like use item transit event new week ...,Positive,ID,NinjaVan
1,unsafe regret use service,Negative,ID,NinjaVan
5,seat guest,Neutral,ID,NinjaVan
1,promos may market place etc must satisfying service order market place good pickup seller buseeeet order date request pickup date ...,Positive,ID,NinjaVan
1,slow expedition service promise day package received week package isnt clear contacted call center one answered intention make expedition ...,Neutral,ID,NinjaVan
1,suitable name shipping service si lelet xpress ...,Neutral,ID,NinjaVan
1,disappointing ma want use service please think bro clarity week customer service tracking tracking finish ...,Positive,ID,NinjaVan
1,ninja come delivery slow need show olshop anymore dont think ive waiting stuff isnt home either ...,Neutral,ID,NinjaVan
1,poor service ever kapok,Negative,ID,NinjaVan
5,want complain good lazada canceled ninja express courier kendari package already week im late reply chat minute directly returned seller damn ...,Negative,ID,NinjaVan
1,poor service pickup delayed courier cancelled didnt reschedule courier pickup got complaint customer driver always ask detail shop address even though already written clearly shopee turnoff ninja express shop recommend fix problem,Negative,ID,NinjaVan
1,ninja come expers coming please come please expedited good yes please expedited ...,Positive,ID,NinjaVan
1,package hasnt arrived yet check parcel receipt successfully sent havent received yet gosh ninja skip ...,Positive,ID,NinjaVan
2,please order expedite delivery,Positive,ID,NinjaVan
1,please improve working system team shipping service business concerning convenience sender receiver ...,Positive,ID,NinjaVan
1,sorry use ninja express long time delivery like fast delivery ...,Positive,ID,NinjaVan
1,service bad makassar south sulawesi courier professional ...,Negative,ID,NinjaVan
1,delivery date june arrive ...,Neutral,ID,NinjaVan
1,worst shipping service ever many late even many package lost,Negative,ID,NinjaVan
1,expedition slow clear morning tracking status sent address notification lg transit transit transit come come ninja different ...,Positive,ID,NinjaVan
1,insane insane package expedition somehow stuck receipt tracked still place dont understand expedition anymore ...,Negative,ID,NinjaVan
1,parahhhh day package arrive even though jakarta phone c said good cideng ready sent km even though house south jakarta doesnt ...,Positive,ID,NinjaVan
1,pk xpree ninja service disappointing close distance info sent b arrive xkp wa time run please contact c service ...,Negative,ID,NinjaVan
1,package already day still going around,Neutral,ID,NinjaVan
1,crazy courier service c really bad telephone company never called never asked courier followed luckily one star zero star deserve ...,Negative,ID,NinjaVan
1,najiissss guaa delivery courier part trunk like trace unclear grumble please update replace severe doesnt sell courier model like use ninja ...,Positive,ID,NinjaVan
1,expedition unclear distance warehouse destination address almost month arrived yet reason destination address closed listed ...,Negative,ID,NinjaVan
1,tracking package sent receive package expedition least wa text good delivered location ninja confirmation recipient ...,Positive,ID,NinjaVan
1,june item hasnt arrived strangely enough reseller received response ...,Positive,ID,NinjaVan
1,poor service period,Negative,ID,NinjaVan
1,please pack cant see recipient information location surprised even though didnt get every day weird ...,Positive,ID,NinjaVan
1,long pickup order,Neutral,ID,NinjaVan
1,really use ninja shopping lazada using ninja eh shop already courier courier sent may still place hadeuhhhhhhhhhhhhhhhhhhhhh ...,Neutral,ID,NinjaVan
5,ninja x press cool good stuff,Positive,ID,NinjaVan
1,already day package updated news stts mash process done logistics partner ...,Neutral,ID,NinjaVan
1,bad make package send happy told send number time ive waiting day sent bad ...,Negative,ID,NinjaVan
1,order good bukalapak hr arent taken,Positive,ID,NinjaVan
5,comment lot buzzer sportsmanlike bos competition ...,Neutral,ID,NinjaVan
5,nice office,Positive,ID,NinjaVan
1,day good west jakarta ciledug sent using ninja didnt hear news check cross tracking status even though using drug able take two day ...,Positive,ID,NinjaVan
1,package hasnt arrived yet come bad service annoying ninja better ajj dah ...,Negative,ID,NinjaVan
1,kapoooooooooookkkkkk sungguuuuuuh kapoooooook using ninja express clearly slow send ...,Positive,ID,NinjaVan
1,first time using ninja service really disappointed package may,Negative,ID,NinjaVan
1,kapokkkkkapokkkk us ninjaaaa crazy crazy crazy long time ago already warehouse depokkk kaga sent send want know address kaga visaa let take alone aaaaa kaga use ...,Negative,ID,NinjaVan
1,ninja express taiin status shipment arrived even though received itemcan work ninja express ...,Neutral,ID,NinjaVan
1,slow,Neutral,ID,NinjaVan
5,problem regarding delivery package thank god even though wait bit longer great holiday eid wait patiently ...,Positive,ID,NinjaVan
1,mantab beat expedition pokone regretful x x using ninja repentance delivery service friend x know dont use service main thing package almost week ...,Positive,ID,NinjaVan
1,use expedition almost week package hasnt arrived still see ...,Neutral,ID,NinjaVan
5,xpress anymore,Neutral,ID,NinjaVan
1,cant star worst expedition ever take long time call j sicepat jne fellow jakarta le day ninja express day said ...,Positive,ID,NinjaVan
1,taking long use ninja like regret use even good arrived still stuck sorting hub got complaint want use eid ...,Negative,ID,NinjaVan
1,uda day package item sent recipient address even though need stuff courier really slow longer use ninja xpress ...,Neutral,ID,NinjaVan
1,worst expedition dont contact number given parcel say dont meet anyone parcel destination,Negative,ID,NinjaVan
1,package completed week tracking package around bogortangerangjakarta c cant contact ...,Neutral,ID,NinjaVan
1,package hasnt arrived even though sending solo karanganyar close cooking almost day please respond ...,Positive,ID,NinjaVan
1,recommended expedition slow clever courier longer use ninja name ninja according name really smart dont know first package ...,Positive,ID,NinjaVan
2,send food bw around send purwakarta cirebon solo solo news ask sm agent solo throwing let go ...,Neutral,ID,NinjaVan
1,shipment stuck bandung doesnt go say shorting last hub explanation contact c one picked phone shipment ...,Negative,ID,NinjaVan
1,bad house close shipping status shipping status sorting hub area house problem item purchased pricey especially ...,Negative,ID,NinjaVan
1,c cant hub throwing away minute song weve always use ninja ...,Neutral,ID,NinjaVan
1,buying good online vulnerable tracking system unclear driver driving day destination ...,Neutral,ID,NinjaVan
1,regret using hasnt day yet stuff change name dont use express use slow ...,Negative,ID,NinjaVan
1,please check receipt number checked repeatedly package sent may annisa haq recipient dtmpt work annisa haq name sent ...,Positive,ID,NinjaVan
1,bad bad bad service,Negative,ID,NinjaVan
1,strongly recommend shipping service cheaper one cm want wait week bandung jakarta dont know ...,Positive,ID,NinjaVan
1,severe slow first last use slow ninja,Negative,ID,NinjaVan
1,service good long delivery phone instead lifted instead mulu ruin ...,Negative,ID,NinjaVan
1,phone assistance picked lht track packet sent address recipient instead returned original route clear ...,Positive,ID,NinjaVan
1,process slow one day package move warehouse another warehouse take week send package jakarta central java ...,Neutral,ID,NinjaVan
1,delivery long time even though close day bought good sent neighboring service next day lgsg ...,Positive,ID,NinjaVan
1,better close ninja express dont need open anymore complaining almost please help professional one ...,Positive,ID,NinjaVan
